;title;link;image_link;duration;status;aired;episodes;type;source;genres;themes;demographic;producers;studios;licensors;voice_actors;staffs;score;ranked;rating;favorites;popularity;members;platforms;synopsis;synonyms;japanese
67;Sasaki to Miyano Movie: Sotsugyou-hen;https://myanimelist.net/anime/51440/Sasaki_to_Miyano_Movie__Sotsugyou-hen;https://cdn.myanimelist.net/resources/mxj_panel/2023/20230322230531_20230329_readmanga_2.png;Unknown;Finished Airing;Feb 17, 2023;1;Movie;Manga;NOT_EXIST;['Otaku Culture', 'School'];NOT_EXIST;['None found', 'add some'];Studio Deen;None found, add some;['Shirai, Yuusuke', 'Saitou, Souma', 'Matsuoka, Yoshitsugu', 'Uchida, Yuuma', 'Shimazaki, Nobunaga', 'Ichiki, Mitsuhiro', 'Arai, Ryouhei', 'Ono, Yuuki'];[{'name': 'Ishihira, Shinji', 'role': 'Director'}, {'name': 'Miracle Chimpanzee', 'role': 'Theme Song Performance'}, {'name': 'Harusono, Shou', 'role': 'Original Creator'}, {'name': 'Shibue, Kana', 'role': 'Music'}];6.95;#4295;PG-13 - Teens 13 or older;215;#4005;26,156;[];No synopsis information has been added to this title. Help improve our database by adding a synopsis here.;Sasaki and Miyano: Graduation Arc, Sasamiya;映画 佐々木と宮野ー卒業編ー
68;Haru wo Daite Ita;https://myanimelist.net/anime/747/Haru_wo_Daite_Ita;https://cdn.myanimelist.net/resources/mxj_panel/2023/20230322230404_20230329_readmanga_1.png;30 min. per ep.;Finished Airing;Mar 31, 2005 to May 27, 2005;2;OVA;Manga;['Boys Love', 'Drama', 'Erotica'];NOT_EXIST;NOT_EXIST;['Frontier Works', 'On-Lead'];Trinet Entertainment;Media Blasters, Kitty Media;['Morikawa, Toshiyuki', 'Miki, Shinichiro', 'Inoue, Kazuhiko', 'Itou, Kentarou'];[{'name': 'Nitta, Yoshikata', 'role': 'Director, Storyboard'}, {'name': 'Abe, Nobuyuki', 'role': 'Sound Director'}, {'name': 'Watanabe, Mami', 'role': 'Script'}, {'name': 'Miki, Shinichiro', 'role': 'Theme Song Performance'}];6.68;N/A;R+ - Mild Nudity;72;#4055;25,564;[];The adorable and attractive main characters of Haru wo Daiteita are Kyousuke Iwaki and Youji Katou who are both in the film industry, having starred in various adult video films and are trying to climb the ladder of success and become greater actors. Iwaki is accepted to star in a popular movie, having beaten Katou in the auditions. During their time together, Katou believes he is in love with Iwaki-San, who on the contrary refuses to believe that he is in love. It is later on that another gay actor comes back to Japan and co-stars with Katou that problems starting arising. And it is from then on that the two realise where their hearts are set.  (Source: ANN);Haru wo Daiteita;春を抱いていた
69;Sekaiichi Hatsukoi: Propose-hen;https://myanimelist.net/anime/40314/Sekaiichi_Hatsukoi__Propose-hen;https://cdn.myanimelist.net/resources/mxj_panel/2023/20230322230531_20230329_readmanga_2.png;21 min.;Finished Airing;Feb 21, 2020;1;Movie;Manga;['Boys Love', 'Comedy', 'Drama', 'Romance'];['Adult Cast', 'Workplace'];NOT_EXIST;['None found', 'add some'];Studio Deen;None found, add some;[];[{'name': 'Kananiwa, Kozue', 'role': 'Producer'}, {'name': 'Ogata, Mitsuhiro', 'role': 'Producer'}, {'name': 'Takahashi, Tomoya', 'role': 'Director'}, {'name': 'Kita, Shuhei', 'role': 'Theme Song Performance'}];7.48;#1803;PG-13 - Teens 13 or older;89;#4166;24,081;[];Even at their colleagues' wedding, the sparkling members of Marukawa Publishing's Emerald Department stand out. Having been invited to assist in providing entertainment for the guests, Masamune Takano, Ritsu Onodera, Yoshiyuki Hatori, Shouta Kisa, Kanade Mino, as well as Takafumi Yokozawa enjoy the festivities as much as their work allows.  As love blossoms between two individuals, marriage marks a momentous occasion fit for self-reflection. Whether they like it or not, the men of Marukawa need to consider where their own relationships are headed.  [Written by MAL Rewrite];Sekai'ichi Hatsukoi 2: Propose Hen;世界一初恋~プロポーズ編~
70;Kono Danshi, Sekka ni Nayandemasu.;https://myanimelist.net/anime/25143/Kono_Danshi_Sekka_ni_Nayandemasu;https://cdn.myanimelist.net/resources/mxj_panel/2023/20230313192021_20230315_ec-kimetsu-world-tour.jpg;27 min.;Finished Airing;Dec 3, 2014;1;OVA;Original;['Boys Love', 'Drama'];NOT_EXIST;NOT_EXIST;['None found', 'add some'];CoMix Wave Films;Kuma Holdings;['Aoi, Shouta', 'Hirakawa, Daisuke'];[{'name': 'Yamamoto, Soubi', 'role': 'Director, Script, Original Creator'}, {'name': 'Aoi, Shouta', 'role': 'Theme Song Lyrics, Theme Song Performance, Theme Song Composition'}, {'name': 'Lenti, Marissa', 'role': 'ADR Director'}];6.83;#4856;PG-13 - Teens 13 or older;44;#4208;23,550;['Crunchyroll'];"Ayumu Tamari suffers from a condition known as ""Crystallization Syndrome."" In moments of high stress, parts of his body begin to crystallize and become extremely difficult to move. Unfortunately, Ayumu's severe social anxiety makes him completely unable to speak to anyone in his class, and ultimately causes him to crystallize so frequently that he has to repeat a year in high school.  Ayumu's only solace is his homeroom teacher, Kouya Onihara, whom he affectionately refers to as ""Oni-chan Sensei."" Kouya collects and studies crystals, and he finds Ayumu's crystalline body both beautiful and fascinating. With his stress from school compounded by the complexities of a forbidden student-teacher relationship, Ayumu struggles to find normalcy in his life while managing his emotions and trying to prevent complete crystallization.  [Written by MAL Rewrite]";Kono Danshi, Sekka ni Nayandemasu.;この男子、石化に悩んでます。
71;Hyperventilation;https://myanimelist.net/anime/40491/Hyperventilation;https://cdn.myanimelist.net/resources/mxj_panel/2023/20230322230404_20230329_readmanga_1.png;3 min. per ep.;Finished Airing;Oct 11, 2017;6;ONA;Other;['Boys Love', 'Drama', 'Erotica'];NOT_EXIST;NOT_EXIST;['None found', 'add some'];None found, add some;None found, add some;[];[];7.16;N/A;R+ - Mild Nudity;115;#4215;23,456;[];Lee Myeongyi has lived his whole life with pneumothorax—a collapsed lung. He despises the attention he draws at school with his bouts of loud hyperventilating, extended coughing fits, and exemption from physical education as well as military service. Whether suffering through the curiosity or ire of his classmates, Myeongyi is left feeling like a complete outcast. However, the class president Han Seonho often shows Myeongyi kindness and understanding. With his friendly gestures and handsome looks, he becomes Myeongyi's first crush.  Nine years later, Myeongyi attends his high school reunion for only one reason: to see Han Seonho once again. He holds a tiny glimmer of hope about the other man's feelings for him—but after seeing the bright gold ring on Seonho's left hand and listening to their classmates' prying questions, that hope is quickly dashed. Excusing himself to go take a smoke, regardless of the state of his lungs, Myeongyi is followed outside by Seonho. Unexpectedly, that marks the beginning of their illicit love affair.  [Written by MAL Rewrite];Gwahoheup;과호흡 (過呼吸)
72;Honoo no Mirage;https://myanimelist.net/anime/1019/Honoo_no_Mirage;https://cdn.myanimelist.net/resources/mxj_panel/2022/20221116_paralive_club_event.png;24 min. per ep.;Finished Airing;Jan 7, 2002 to Apr 8, 2002;13;TV;Light novel;['Action', 'Boys Love', 'Drama', 'Romance', 'Supernatural'];['Historical', 'School'];NOT_EXIST;['Aniplex', 'Shueisha'];Madhouse;Media Blasters;['Hayami, Show', 'Seki, Toshihiko', 'Matsuno, Taiki', 'Tamagawa, Sakiko', 'Matsumoto, Yasunori', 'Horiuchi, Kenyuu', 'Seki, Tomokazu', 'Tachiki, Fumihiko', 'Kamiya, Hiroshi', 'Yajima, Akiko'];[{'name': 'Kudou, Susumu', 'role': 'Director'}, {'name': 'Tsuruoka, Youta', 'role': 'Sound Director'}, {'name': 'Okumura, Yoshiaki', 'role': 'Episode Director, Animation Director'}, {'name': 'Nakamura, Ryousuke', 'role': 'Script'}];6.51;#6639;PG-13 - Teens 13 or older;76;#4246;23,033;[];Takaya Ougi is just a typical high school guy who wants nothing more than to protect his best friend and live a normal life. Enter Nobutsuna Naoe, an older man who informs Takaya that he is in fact the reincarnation of Lord Kagetora. Naoe, himself a possessor, awakens Takaya's abilities to exorcise evil spirits and fight the Fuedal Underworld. While most possessors remember their former lives before being reincarnated, Takaya does not. Naoe is thankful for this, considering his passionate and abusive past with his Lord Kagetora. As Takaya improves his abilities, he also begins to remember what Naoe did because of his love for him. Meanwhile the dark forces of the Hojo and Fuma clans begin their attack as the Fuedal Underworld descends upon the living world.  (Source: ANN);NOT_EXIST;炎の蜃気楼 [ミラージュ]
73;Enzai;https://myanimelist.net/anime/724/Enzai;https://cdn.myanimelist.net/resources/mxj_panel/2023/20230313192021_20230315_ec-kimetsu-world-tour.jpg;25 min. per ep.;Finished Airing;Apr 23, 2004 to Oct 22, 2004;2;OVA;Visual novel;['Boys Love', 'Drama', 'Horror', 'Hentai'];NOT_EXIST;NOT_EXIST;['Langmaor'];Anime Antenna Iinkai;None found, add some;['Habuki, Risato', 'Amano, Tatsuki', 'Oda, Yuusei', 'Ichijo, Kazuya', 'Taniyama, Kishou', 'Shibuya, Shigeru', 'Konishi, Katsuyuki'];[{'name': 'Sekiya, Yoshihiro', 'role': 'Director of Photography'}, {'name': 'Noguchi, Konomi', 'role': 'Animation Director'}];5.17;N/A;Rx - Hentai;42;#4335;21,924;[];The protagonist is Guys, a young boy from a poor family, who gets caught for stealing candy from a Paris store.  However, after being railroaded by a city detective named Guildias, Guys finds himself accused, convicted, and sentenced to life imprisonment for the murder of a man he never met.  From that point on, most Enzai takes place inside a dark, claustrophobic, dirty prison, in there, Guys experiences humiliation and torture of various kinds, much of it involving sexual acts such as rape and forcible sodomy.;eine falsche Beschuldi-gung;冤罪
74;Fuyu no Semi;https://myanimelist.net/anime/2238/Fuyu_no_Semi;https://cdn.myanimelist.net/resources/mxj_panel/2022/20221116_paralive_club_event.png;32 min. per ep.;Finished Airing;Feb 23, 2007 to Apr 27, 2007;3;OVA;Manga;['Boys Love', 'Drama', 'Romance', 'Erotica'];['Historical', 'Samurai'];NOT_EXIST;['On-Lead'];Venet;Media Blasters, Kitty Media;['Morikawa, Toshiyuki', 'Miki, Shinichiro', 'Morikubo, Shoutarou'];[{'name': 'Inoue, Hiroaki', 'role': 'Producer'}, {'name': 'Matsumoto, Yoshihisa', 'role': 'Director'}, {'name': 'Abe, Nobuyuki', 'role': 'Sound Director'}, {'name': 'Morikawa, Toshiyuki', 'role': 'Theme Song Performance'}];7.46;N/A;R - 17+ (violence & profanity);145;#4441;20,735;[];If time did not allow ordinary things to be ordinary. How would you have lived?  It is the Bakumatsu and early Meiji Period. Akizuki Keiichirou and Kusaka Touma stand of opposite sides of the political scale of the time but still, something as fragile as the shell of a cicada binds these two men together in a tragic and cruel fate. A story of friendship, love and seperation as well as reunion and sacrifice.  (Source: AniDB);Winter Cicada;冬の蝉
75;Fake;https://myanimelist.net/anime/365/Fake;https://cdn.myanimelist.net/resources/mxj_panel/2023/20230322180508_20230322_animeartacademy.png;58 min.;Finished Airing;Apr 21, 1998;1;OVA;Manga;['Boys Love', 'Comedy', 'Mystery', 'Romance'];['Adult Cast', 'Detective'];NOT_EXIST;['None found', 'add some'];J.C.Staff;Media Blasters;['Seki, Tomokazu', 'Tobita, Nobuo', 'Matsumoto, Rica', 'Yamazaki, Wakana', 'Ebara, Masashi', 'Iwanaga, Tetsuya'];[{'name': 'Suzuki, Iku', 'role': 'Director'}, {'name': 'Miyazaki, Nagisa', 'role': 'Director, Animation Director'}, {'name': 'Fujiyama, Fusanobu', 'role': 'Sound Director'}, {'name': 'Endo, Akinori', 'role': 'Script'}];6.50;#6710;R - 17+ (violence & profanity);53;#4466;20,521;[];"New York Police Department partners Dee Laytner and Randy ""Ryo"" Maclean are on a vacation in the English countryside—which Dee has sneakily set up as an opportunity to seduce Ryo. As romantic tensions steadily build, Ryo spots a dead body floating in an otherwise tranquil lake. With their intimate holiday suddenly interrupted, the pair must decide what they think is more important: solving a case or each other.  [Written by MAL Rewrite]";NOT_EXIST;FAKE
76;Shounen Maid Kuuro-kun: Tenshi no Uta;https://myanimelist.net/anime/7110/Shounen_Maid_Kuuro-kun__Tenshi_no_Uta;https://cdn.myanimelist.net/resources/mxj_panel/2023/20230322230404_20230329_readmanga_1.png;33 min.;Finished Airing;Sep 23, 2010;1;OVA;Manga;['Boys Love', 'Hentai'];NOT_EXIST;NOT_EXIST;['Natural High'];Zyc;None found, add some;[];[{'name': 'Yatabe, Katsuyoshi', 'role': 'Director, Episode Director, Storyboard'}, {'name': 'Takayama, Katsuhiko', 'role': 'Script'}, {'name': 'Yoshiten', 'role': 'Animation Director, Character Design'}, {'name': 'Hiiragi, Masaki', 'role': 'Original Creator'}];5.46;N/A;Rx - Hentai;76;#4473;20,474;[];Having accumulated a massive debt, Curo Kazamiya's father has gone into hiding to evade prosecution. Since his mother passed away several years prior, Curo is forced to sell himself into the service of Miisu Hakuryuuin, a wealthy landowner and businessman.  To the young boy's utmost surprise, his new owner turns out to be a benevolent master who seems to have no intention of punishing him for his father's sins. Instead, he offers Curo the opportunity to become his servant and gradually pay off the debt with his own labor. Curo is quick to agree, considering himself lucky to escape a far worse fate. However, little does he know that Miisu expects him to do tasks beyond the duties of a regular servant.  [Written by MAL Rewrite];Boy Maid Curo-kun: Angel's Song, Shounen Maid Curo-kun: Tenshi no Uta, Shounen Maid Kuro-kun, Anime Syonen Meido Curo-kun: Tenshi no Uta;少年メイドクーロ君 ~天使の歌~
77;Angel's Feather;https://myanimelist.net/anime/1640/Angels_Feather;https://cdn.myanimelist.net/resources/mxj_panel/2023/20230313192021_20230315_ec-kimetsu-world-tour.jpg;29 min. per ep.;Finished Airing;Apr 28, 2006 to May 26, 2006;2;OVA;Visual novel;['Boys Love', 'Drama', 'Fantasy', 'Romance', 'Sci-Fi', 'Supernatural'];NOT_EXIST;NOT_EXIST;['None found', 'add some'];Venet;Media Blasters;['Yamaguchi, Kappei', 'Midorikawa, Hikaru', 'Suzuki, Chihiro', 'Miyata, Kouki', 'Hatano, Wataru', 'Kakihara, Tetsuya', 'Kosugi, Juurouta', 'Inoue, Kazuhiko', 'Kishio, Daisuke', 'Masutani, Yasunori'];[{'name': 'Inoue, Hiroaki', 'role': 'Producer'}, {'name': 'Kuroda, Yasuhiro', 'role': 'Director'}, {'name': 'Kakihara, Tetsuya', 'role': 'Theme Song Performance'}, {'name': 'Ishikawa, Hideo', 'role': 'Theme Song Performance'}];5.42;#12018;PG-13 - Teens 13 or older;32;#4495;20,226;[];In the Binfield Kingdom Chronicle, it is said that there was once a small, peaceful country called the Kingdom of Winfield, whose king and royal family possessed great white wings.  Hamura Shou is newly enrolled at Yuusei Academy. After hearing about a student named Misonou Kai from the headmaster, Shou comes to believe that Kai is his younger twin brother, who he was separated from when he was younger. However, after a mysterious earthquake, Shou is suddenly carried into another world with two other students. It is in this new world that, after being attacked by a monster, Shou suddenly unleashes great, white wings.  [Written by MAL Rewrite];NOT_EXIST;エンジェルズフェザー Angel's Feather
78;Finder Series;https://myanimelist.net/anime/9761/Finder_Series;https://cdn.myanimelist.net/resources/mxj_panel/2023/20230322180508_20230322_animeartacademy.png;43 min. per ep.;Finished Airing;Feb 29, 2012 to Aug 28, 2015;2;OVA;Manga;['Action', 'Boys Love', 'Drama', 'Erotica'];NOT_EXIST;NOT_EXIST;['Movic', 'ANiMix Project'];GARDEN LODGE;None found, add some;['Kuroda, Takaya', 'Kakihara, Tetsuya', 'Tobita, Nobuo', 'Ishii, Kouji', 'Tachibana, Shinnosuke', 'Hirakawa, Daisuke', 'Miyake, Kenta', 'Kawahara, Yoshihisa'];[{'name': 'Yamane, Ayano', 'role': 'Original Creator'}];6.47;N/A;R - 17+ (violence & profanity);88;#4507;20,159;[];"Twenty-three-year old Takaba Akihito is a young freelance photographer who takes pride in his work and seeks to get a major ""scoop."" After he takes photographs of the business dealings of crime lord Asami Ryuichi, Asami kidnaps and rapes him, beginning a sadomasochistic relationship between them as they find themselves continually drawn to one another. Fei Long, a rival Chinese boss who blames Asami for his father's death, takes an interest in Takaba, as well, seeking a way to get revenge.  (Source: Wikipedia)";Finder no Hyouteki, Target in the Finder, Target in the Viewfinder, Finder no Sekiyoku, One Wing in the Finder, One Wing in the Viewfinder;ファインダーシリーズ
79;Dounika Naru Hibi;https://myanimelist.net/anime/40747/Dounika_Naru_Hibi;https://cdn.myanimelist.net/resources/mxj_panel/2023/20230322230531_20230329_readmanga_2.png;54 min.;Finished Airing;Oct 23, 2020;1;Movie;Manga;['Boys Love', 'Drama', 'Girls Love', 'Romance', 'Slice of Life'];NOT_EXIST;NOT_EXIST;['None found', 'add some'];LIDENFILMS Kyoto Studio;Sentai Filmworks;['Yamashita, Seiichirou', 'Sakurai, Takahiro', 'Komatsu, Mikako', 'Hanazawa, Kana', 'Kido, Ibuki', 'Ishihara, Kaori', 'Hayami, Saori', 'Fairouz, Ai', 'Shiraishi, Ryouko', 'Amasaki, Kouhei'];[{'name': 'Satou, Takuya', 'role': 'Director, Screenplay'}, {'name': 'Aritomi, Kouji', 'role': 'Episode Director'}, {'name': 'CreepHyp', 'role': 'Theme Song Performance, Music'}, {'name': 'Shimura, Takako', 'role': 'Original Creator'}];5.39;#12129;PG-13 - Teens 13 or older;32;#4527;19,934;[];"Love is love. Someday, the pain of being in love will be an endearing memory. No matter who the feelings are toward, no matter what form it takes, all love and lifestyles have the same value. An omnibus anime tells the stories of ""The wedding of an ex,"" ""a student and a teacher at an all-boys' school,"" and ""childhood friends whose bodies and hearts change with adolescence.""  (Source: Kotonoha, edited)";Dou ni ka Naru Hibi;どうにかなる日々
80;Hirano to Kagiura;https://myanimelist.net/anime/52364/Hirano_to_Kagiura;https://cdn.myanimelist.net/resources/mxj_panel/2022/20221116_paralive_club_event.png;Unknown;Finished Airing;Feb 17, 2023;1;Movie;Manga;NOT_EXIST;NOT_EXIST;Josei;['None found', 'add some'];Studio Deen;None found, add some;['Matsuoka, Yoshitsugu', 'Shimazaki, Nobunaga'];[{'name': 'Harusono, Shou', 'role': 'Original Creator'}];N/A;#19788;PG-13 - Teens 13 or older;142;#4607;19,122;[];The diligent high school freshman Akira Kagiura and his senior Taiga Hirano have been roommates for half a year. Kagiura used to be anxious about his future dormitory life, but thanks to his energetic senior looking out for him, he has come to feel content and at ease. As he continues to rely on Hirano more and more each day, he develops strong feelings for his selfless friend. In the six months they have left as roommates, Kagiura is determined to put a name to the relationship he cherishes so dearly before it comes to an end.  [Written by MAL Rewrite];Hirano and Kagiura;平野と鍵浦
81;Jie Yao;https://myanimelist.net/anime/41051/Jie_Yao;https://cdn.myanimelist.net/resources/mxj_panel/2023/20230322180508_20230322_animeartacademy.png;18 min. per ep.;Finished Airing;Jan 9, 2020 to Mar 26, 2020;13;ONA;Light novel;['Boys Love', 'Comedy', 'Slice of Life'];NOT_EXIST;NOT_EXIST;['None found', 'add some'];Seven Stone Entertainment;None found, add some;[];[{'name': 'Wu, Zhe', 'role': 'Original Creator'}];7.07;#3779;PG-13 - Teens 13 or older;114;#4632;18,954;[];Cheng Ke has lost everything. Coming from a privileged background, he now has to search through trash to find his missing possessions. When one of his frustrated outbursts results in him being punched in the face, Cheng Ke finds himself unfortunately acquainted with terrifying gang leader Jiang Yuduo.  Circumstances lead to Cheng Ke becoming a tenant at a new apartment—which just so happens to be rented out by Jiang Yuduo. Cheng Ke's inability to complete even the most menial tasks forces him to overly depend on his landlord, and as a result, the two form an indescribable bond.  However, there are darker forces at play in the lives of both Cheng Ke and Jiang Yuduo. The two men are haunted by the pasts they left behind, and meanwhile, danger lurks around every corner. With mysterious figures following their every move, gang wars raging in the streets they walk on, and enemies itching to bring them down, Cheng Ke and Jiang Yuduo must always have each other's back.  [Written by MAL Rewrite];The Cure;解药
82;Loveless Specials;https://myanimelist.net/anime/3057/Loveless_Specials;https://cdn.myanimelist.net/resources/mxj_panel/2023/20230322180508_20230322_animeartacademy.png;2 min. per ep.;Finished Airing;Nov 1, 2005 to Apr 27, 2006;6;Special;Manga;['Boys Love', 'Comedy', 'Fantasy', 'Romance', 'Supernatural'];NOT_EXIST;Josei;['None found', 'add some'];J.C.Staff;None found, add some;['Minagawa, Junko', 'Konishi, Katsuyuki'];[{'name': 'Kouga, Yun', 'role': 'Original Creator'}, {'name': 'Iwakura, Kazunori', 'role': 'Character Design'}];6.48;#6805;PG-13 - Teens 13 or older;25;#4681;18,469;[];DVD specials.;Loveless: Ohayou Loveless-kun;LOVELESS おはよう ラブレスくーん
83;6 Lovers;https://myanimelist.net/anime/35746/6_Lovers;https://cdn.myanimelist.net/resources/mxj_panel/2023/20230313192021_20230315_ec-kimetsu-world-tour.jpg;3 min. per ep.;Finished Airing;Feb 27, 2021;6;OVA;Manga;['Boys Love', 'Comedy', 'Drama', 'Romance', 'Slice of Life', 'Supernatural', 'Erotica'];NOT_EXIST;NOT_EXIST;['Shinshokan'];Soft Garage;None found, add some;['Maeno, Tomoaki', 'Tachibana, Shinnosuke', 'Sugita, Tomokazu', 'Kobayashi, Yuusuke', 'Ishikawa, Kento', 'Morikawa, Toshiyuki', 'Terashima, Junta', 'Toriumi, Kousuke', 'Masuda, Toshiki', 'Miyake, Kenta'];[{'name': 'Kimura, Hiroshi', 'role': 'Director'}];5.52;N/A;PG-13 - Teens 13 or older;76;#4697;18,342;[];Renai Ruby no Tadashii Furikata · Extra Suzuki Hiromu and Natsuo Washizawa resolve to live together, but Natsuo's overprotective sister demands to meet his boyfriend first. Worried about her brother, she only wants to ensure that Suzuki is worthy of dating him.  Kuroneko Kareshi no Mittsu no Himitsu Shingo has the ability to turn into a black cat. Keiichi Kagami, another werecat, decides to fondle him for his own amusement.  Sange no Negai Genma Yashiro takes Himi to a canyon deep in the mountains to marvel at a cherry blossom tree.  Kurose-kun to Shirotani-san to Android? Cursed with an aversion to touching other humans, Tadaomi Shirotani wonders if he will ever be able to cure his obsessive-compulsive disorder and enjoy an easier life. Wishing to feel Shirotani's touch, Riku Kurose lies about being an android, making Shirotani wonder if he is being serious.  Himitsu Tape Searching for the latest celebrity gossip, Satoshi Onoe spies through his binoculars, only to get aroused at an indecent scene. Seeing his predicament, Motoharu Kaburagi uses this chance to help Satoshi out.  Seitokaichoutachi no Nichijou Yasuhiro Chiga is jealous about his boyfriend, Yuuzou Kokusai, hanging out with his senior. But Yuuzou only has eyes for Yasuhiro, and when he invites him on a movie date, Yasuhiro gets flustered in the process.  [Written by MAL Rewrite];NOT_EXIST;6 LOVERS
84;Wei, Kanjian Erduo La!;https://myanimelist.net/anime/38217/Wei_Kanjian_Erduo_La;https://cdn.myanimelist.net/resources/mxj_panel/2023/20230322180508_20230322_animeartacademy.png;3 min. per ep.;Finished Airing;Aug 25, 2018 to Nov 3, 2018;12;ONA;Web manga;['Boys Love', 'Comedy', 'Slice of Life'];NOT_EXIST;NOT_EXIST;['bilibili', 'Alchemy Bros.'];monofilmo;None found, add some;['Murase, Ayumu', 'Uchida, Yuuma', 'Katsumada, Keigo', 'Akito, Sarina'];[{'name': 'Kanno, Chiai', 'role': 'Director, Episode Director'}, {'name': 'Kon, Sadahiro', 'role': 'Sound Director'}, {'name': 'Amasato, Tsukino', 'role': 'Theme Song Performance'}, {'name': 'Hu, Tracy', 'role': 'Original Creator'}];7.23;#2953;PG-13 - Teens 13 or older;97;#4739;17,939;[];The cute story of the daily life between a guy and his cat-boy roommate.;Hora, Mimi ga Mieteru yo!, Hey, Your Ears Are Showing!;喂，看見耳朵啦！
85;Boku no Sexual Harassment;https://myanimelist.net/anime/755/Boku_no_Sexual_Harassment;https://cdn.myanimelist.net/resources/mxj_panel/2023/20230322180508_20230322_animeartacademy.png;36 min. per ep.;Finished Airing;Dec 15, 1994 to Oct 6, 1995;3;OVA;Novel;['Boys Love', 'Hentai'];NOT_EXIST;NOT_EXIST;['KSS'];Arms;Media Blasters;['Kosugi, Juurouta', 'Kashiwakura, Tsutomu', 'Inoue, Kikuko', 'Shimamura, Kaoru', 'Morikawa, Toshiyuki'];[{'name': 'Kageyama, Shigenori', 'role': 'Director'}, {'name': 'Fujiyama, Fusanobu', 'role': 'Sound Director'}, {'name': 'Kodaka, Kazuma', 'role': 'Original Creator'}, {'name': 'Takahashi, Takeo', 'role': 'Key Animation, In-Between Animation, Animation Check'}];5.60;N/A;Rx - Hentai;42;#4760;17,744;[];Mochizuki is a young business man who works in an office. While doing his job, his boss, Honma, comes in and starts to fondle him. Honma says that Mochizuki should be expected to do stuff so he can climb the ladder to become a successful business man. Mochizuki then starts to sleep with other men so he can become successful. Some men think Mochizuki is sexy, so they then force themselves onto Mochizuki.  (Source: ANN);NOT_EXIST;僕のセクシャルハラスメント
86;Maou Evelogia ni Mi wo Sasage yo;https://myanimelist.net/anime/47792/Maou_Evelogia_ni_Mi_wo_Sasage_yo;https://cdn.myanimelist.net/resources/mxj_panel/2023/20230313192021_20230315_ec-kimetsu-world-tour.jpg;6 min. per ep.;Finished Airing;Oct 2, 2021 to Nov 27, 2021;9;ONA;Manga;['Boys Love', 'Fantasy', 'Erotica'];NOT_EXIST;NOT_EXIST;['Suiseisha', 'blackflag'];Studio Hokiboshi;Ascendent Animation;['Horie, Shun', 'Satou, Takuya', 'Nabatame, Hitomi', 'Yasumoto, Hiroki'];[{'name': 'Misawa, Ayako', 'role': 'Sound Director'}, {'name': 'Satou, Takuya', 'role': 'Theme Song Performance'}, {'name': 'Horie, Shun', 'role': 'Theme Song Performance'}, {'name': 'Kajiwara, Io', 'role': 'Original Creator'}];5.99;N/A;R+ - Mild Nudity;178;#4887;16,548;[];"Ever since he laid hands on his favorite game, Toshiaki Gozu has admired its loathsome main villain: the demon king Evelogia, detested by all yet a character accompanied by loneliness his entire life.  With his past crimes having caught up to him, Toshiaki is held hostage at gunpoint by a yakuza and is ultimately killed. Following his untimely end, he finds himself in a surprisingly familiar room—a setting of the game where Evelogia exists. Although the revelation delights him, disappointment creeps in as Toshiaki realizes that he is the character who is destined to assassinate the great demon king.  However, Toshiaki rejects his role and instead allies himself with Evelogia. Now with someone trustworthy by his side for the first time ever, Evelogia is emotional. But living regular lives proves to be challenging for both of them; Evelogia wields uncontrollable destructive power while Toshiaki grows dangerously obsessed with the antagonist.  [Written by MAL Rewrite]";NOT_EXIST;魔王イブロギアに身を捧げよ
87;Saezuru Tori wa Habatakanai: Don't Stay Gold;https://myanimelist.net/anime/41290/Saezuru_Tori_wa_Habatakanai__Dont_Stay_Gold;https://cdn.myanimelist.net/resources/mxj_panel/2023/20230322230531_20230329_readmanga_2.png;23 min.;Finished Airing;Mar 1, 2021;1;OVA;Manga;['Boys Love', 'Drama'];NOT_EXIST;NOT_EXIST;['Blue Lynx'];GRIZZLY;Sentai Filmworks;['Ono, Yuuki', 'Yasumoto, Hiroki', 'Shingaki, Tarusuke'];[{'name': 'Yoneda, Kou', 'role': 'Director'}, {'name': 'Makita, Kaori', 'role': 'Director'}, {'name': 'Koizumi, Kisuke', 'role': 'Sound Director'}, {'name': 'Seko, Hiroshi', 'role': 'Script'}];7.32;#2495;PG-13 - Teens 13 or older;74;#4976;15,817;[];"As Eishin Kuga—nicknamed ""Mad Dog"" for his unmistakable bloodlust—beats up his underlings, Yashiro watches and waits for his longtime friend to subdue him. Kanji Kageyama, an underground doctor, at last meets the young hothead whom Yashiro wants to recruit for his yakuza group. However, in light of Kuga's aversion toward Yashiro, Kageyama is ultimately left with the chore of temporarily housing him. But as Kageyama continues to insist that he has no interest in men, Kuga's shirtless presence, riotous attitude, and ceaseless teasing might just change his mind.  [Written by MAL Rewrite]";Saezuru Tori wa Habatakanai OVA, Twittering Birds Never Fly OVA;囀る鳥は羽ばたかない Don't stay gold
