;title;link;image_link;duration;status;aired;episodes;type;source;genres;themes;demographic;producers;studios;licensors;voice_actors;staffs;score;ranked;rating;favorites;popularity;members;platforms;synopsis;synonyms;japanese
63;Ginga Eiyuu Densetsu: Die Neue These - Gekitotsu;https://myanimelist.net/anime/42886/Ginga_Eiyuu_Densetsu__Die_Neue_These_-_Gekitotsu;https://cdn.myanimelist.net/resources/mxj_panel/2023/20230322180508_20230322_animeartacademy.png;25 min. per ep.;Finished Airing;Mar 4, 2022 to May 13, 2022;12;Movie;Novel;['Drama', 'Sci-Fi'];['Adult Cast', 'Military', 'Space'];NOT_EXIST;['Shochiku', 'Wright Staff', 'Aiming'];Production I.G;None found, add some;['Suzumura, Kenichi', 'Miyano, Mamoru', 'Nakamura, Yuuichi', 'Suwabe, Junichi', 'Umehara, Yuuichirou', 'Miki, Shinichiro', 'Ono, Daisuke', 'Hanazawa, Kana', 'Kaji, Yuuki', 'Ishikawa, Kaito'];[{'name': 'Sabat, Christopher', 'role': 'Producer'}, {'name': 'Isobe, Maaya', 'role': 'Producer'}, {'name': 'Tasaka, Hidemasa', 'role': 'Producer'}, {'name': 'Tada, Shunsuke', 'role': 'Director, Storyboard'}];8.28;#263;R - 17+ (violence & profanity);107;#4720;18,163;['Crunchyroll'];As Yang is ordered to appear before the Free Planet Alliance, he’s shaken by the corruption he discovers. Meanwhile, Marshal Reinhardt uncovers disloyalty under his command as an upstart admiral launches a vicious offensive to retake the Iserlohn Fortress. Struggling to make strides in this never-ending bloody war, these two finally see their true enemy lies not from without—but from within!  (Source: Crunchyroll);The Legend of the Galactic Heroes: The New Thesis 3rd Season, LotGH, Legend of the Galactic Heroes: Die Neue These - Clash;銀河英雄伝説 Die Neue These 激突
64;Heat Guy J;https://myanimelist.net/anime/958/Heat_Guy_J;https://cdn.myanimelist.net/resources/mxj_panel/2023/20230322230531_20230329_readmanga_2.png;24 min. per ep.;Finished Airing;Oct 2, 2002 to Mar 26, 2003;25;TV;Original;['Action', 'Adventure', 'Sci-Fi'];['Detective', 'Mecha'];NOT_EXIST;['Bandai Visual', 'TBS'];Satelight;Funimation, Geneon Entertainment USA;['Sakaguchi, Daisuke', 'Matsukaze, Masaya', 'Sugou, Takayuki', 'Chiba, Saeko', 'Sakurai, Takahiro', 'Fukuyama, Jun', 'Shimizu, Ai', 'Miyake, Kenta', 'Miki, Shinichiro', 'Fujiwara, Keiji'];[{'name': 'Tomioka, Tetsuya', 'role': 'Producer'}, {'name': 'Akane, Kazuki', 'role': 'Director, Original Creator, Series Composition'}, {'name': 'Aketagawa, Jin', 'role': 'Sound Director'}, {'name': 'Ogawa, Hiroshi', 'role': 'Episode Director'}];7.13;#3482;PG-13 - Teens 13 or older;66;#4722;18,153;['Crunchyroll', 'Funimation'];"In the city of Judoh, Claire Leonelli has inherited leadership of the Mafia group ""Vampire"" following the death of his father. To keep Claire's and other criminal activities in check, the city's Bureau of Urban Safety has Special Services Division operative Daisuke Aurora and the super android codenamed ""J"" (whose identity is apparently kept in secrecy, as androids are banned in the city). With both of them around, crime now has little room to breathe in Judoh.  (Source: ANN)";Habitat Ground Jewdo, Heat Guy Jay, HeatGuy-J;ヒートガイジェイ
65;Doraemon (2005);https://myanimelist.net/anime/8687/Doraemon_2005;https://cdn.myanimelist.net/resources/mxj_panel/2023/20230322230404_20230329_readmanga_1.png;25 min.;Currently Airing;Apr 22, 2005 to ?;Unknown;TV;Manga;['Comedy', 'Sci-Fi'];NOT_EXIST;NOT_EXIST;['TV Asahi'];Shin-Ei Animation;None found, add some;['Mizuta, Wasabi', 'Oohara, Megumi', 'Kakazu, Yumi', 'Seki, Tomokazu', 'Kimura, Subaru', 'Fujimoto, Chiaki', 'Miwa, Katsue', 'Hagino, Shihoko', 'Mitsuishi, Kotono', 'Matsumoto, Yasunori'];[{'name': 'Kusuba, Kouzou', 'role': 'Director, Storyboard'}, {'name': 'Ogura, Hirofumi', 'role': 'Director'}, {'name': 'Shibayama, Tsutomu', 'role': 'Director'}, {'name': 'Zen, Soichiro', 'role': 'Director, Episode Director, Storyboard'}];7.64;#1296;PG - Children;200;#4724;18,131;['Netflix'];Doraemon (2005) is the most recent anime series based on Fujiko Fujio's manga of the same name.  It is the 2005 version of 1979 series, with certain changes in the animation and other things.  Doraemon is a cat-like robot who appears in the present to steer Nobita/Noby, who is a dumb, naive and clumsy boy on the right path in order to secure his future. Nobita's love interest is Shizuka Minamoto/Sue, his frenemies are Takeshi Goda/Big G and Suneo/Sneech.  (Source: Wikipedia);NOT_EXIST;ドラえもん (2005)
66;Yurei Deco;https://myanimelist.net/anime/51092/Yurei_Deco;https://cdn.myanimelist.net/resources/mxj_panel/2023/20230322180508_20230322_animeartacademy.png;23 min. per ep.;Finished Airing;Jul 3, 2022 to Sep 18, 2022;12;TV;Original;NOT_EXIST;NOT_EXIST;NOT_EXIST;['Crunchyroll', 'NetEase', 'Bandai Namco Filmworks'];Science SARU;None found, add some;['Nagase, Anna', 'Kawakatsu, Mira', 'Irino, Miyu', 'Satou, Setsuji', 'Kugimiya, Rie', 'Sadaoka, Sayuri', 'Ochiai, Kouji'];[{'name': 'Cao, Cong', 'role': 'Producer'}, {'name': 'Shimoyama, Tomohisa', 'role': 'Director'}, {'name': 'Kubo, Souichirou', 'role': 'Sound Director'}, {'name': 'Satou, Dai', 'role': 'Script, Original Creator, Series Composition'}];6.05;#9265;PG-13 - Teens 13 or older;41;#4725;18,130;['Crunchyroll', 'Ani-One Asia', '', '', '', '', '', ''];"In the cyber city Tom Sawyer, society revolves around earning ""Love,"" akin to receiving likes on social media. Citizens of this augmented reality exchange Love for public services and appearance-changing avatars via the Decoration Customizer, also known as ""Deco,"" a hologram device implanted in an individual's eyes from early childhood. Under the government's careful management, the people of Tom Sawyer live a peaceful existence, outside the occasional appearance of Phantom Zero, a mysterious criminal who brings all Love to zero within their vicinity.  Berry, a mischievous girl fascinated by Phantom Zero, lives comfortably in the system of Tom Sawyer until her Deco malfunctions, enabling her to see a camouflaged prankster named Hack. Believing Hack to be Phantom Zero, Berry chases after the suspect and, in the process, begins to uncover society's most well-kept secrets. As it turns out, Hack is not the only person living outside the system's rules—and the vibrant colors of Tom Sawyer hide a darker nature.  [Written by MAL Rewrite]";You0 DECO;ユーレイデコ
67;Shin Sakura Taisen the Animation;https://myanimelist.net/anime/40403/Shin_Sakura_Taisen_the_Animation;https://cdn.myanimelist.net/resources/mxj_panel/2022/20221116_paralive_club_event.png;23 min. per ep.;Finished Airing;Apr 3, 2020 to Jun 19, 2020;12;TV;Game;['Action', 'Adventure', 'Sci-Fi'];['Mecha', 'Performing Arts'];NOT_EXIST;['Sega', 'Sammy', 'Tencent Japan'];SANZIGEN;Funimation;['Sakura, Ayane', 'Uchida, Maaya', 'Fukuhara, Ayaka', 'Hayami, Saori', 'Azakami, Youhei', 'Yamamura, Hibiku', 'Tomizawa, Michie', 'Watada, Misaki', 'Shiraishi, Haruka', 'Akabane, Kenji'];[{'name': 'Kase, Naoto', 'role': 'Producer'}, {'name': 'Ono, Manabu', 'role': 'Director, Series Composition'}, {'name': 'Shimizu, Katsunori', 'role': 'Sound Director'}, {'name': 'Hashimoto, Naoto', 'role': 'Episode Director'}];5.79;#10512;PG-13 - Teens 13 or older;25;#4732;18,024;['Crunchyroll', 'Funimation', ''];In 1941, one year after the defeat of Sotetsu Genan, captain Seijuurou Kamiyama of the Imperial Combat Revue's Flower Division in Tokyo leaves on a secret mission, with Sakura Amamiya temporarily assuming command. Following an incident in Europe, Kamiyama takes a young Russian girl named Klara M. Ruzhkova and leaves her in the Flower Division's care. However, Moscow Combat Revue captain Valery Kaminski is sent to Tokyo to retrieve Klara and the Flower Division must stop him.  (Source: Wikipedia, edited);New Sakura Wars the Animation;新サクラ大戦 the Animation
68;Yoroiden Samurai Troopers;https://myanimelist.net/anime/1264/Yoroiden_Samurai_Troopers;https://cdn.myanimelist.net/resources/mxj_panel/2023/20230322180508_20230322_animeartacademy.png;23 min. per ep.;Finished Airing;Apr 30, 1988 to Mar 4, 1989;39;TV;Original;['Adventure', 'Sci-Fi'];NOT_EXIST;NOT_EXIST;['None found', 'add some'];Sunrise;Bandai Entertainment, Discotek Media;['Takemura, Hiroshi', 'Nakamura, Daiki', 'Kusao, Takeshi', 'Yanada, Kiyoyuki', 'Nishimura, Tomohiro', 'Sasaki, Nozomu', 'Sasaoka, Shigezou', 'Katsuki, Masako', 'Kusakabe, Kaori', 'Wakamoto, Norio'];[{'name': 'Ikeda, Masashi', 'role': 'Director'}, {'name': 'Hamatsu, Mamoru', 'role': 'Director, Episode Director, Storyboard'}, {'name': 'Chiba, Kouichi', 'role': 'Sound Director'}, {'name': 'Takamatsu, Shinji', 'role': 'Episode Director, Storyboard'}];7.08;#3702;PG-13 - Teens 13 or older;162;#4734;18,010;['Crunchyroll'];Thousands of years ago, the evil emperor Talpa attempted to conquer the Earth. Defeated, he was banished to the Nether Realm and his armor was divided into 9 separate suits. Now, he has returned to conquer Earth, having reclaimed 4 of the suits. The other 5 are in the possesion of those who are the only hope of stopping him: The Ronin Warriors.  (Source: ANN);Armor Legend Samurai Troopers, Samurai Warriors;鎧伝サムライトルーパー
69;Highlander: The Search for Vengeance;https://myanimelist.net/anime/2178/Highlander__The_Search_for_Vengeance;https://cdn.myanimelist.net/resources/mxj_panel/2022/20221116_paralive_club_event.png;1 hr. 26 min.;Finished Airing;Feb 14, 2007;1;Movie;Other;['Action', 'Horror', 'Sci-Fi'];NOT_EXIST;NOT_EXIST;['Imagi'];Madhouse;Anchor Bay Films;['Oguri, Shun', 'Park, Romi', 'Yamadera, Kouichi', 'Hashi, Takaya', 'Yara, Yuusaku', 'Takayama, Minami', 'Sasaki, Seiji', 'Tomita, Kousei', 'Hayashibara, Megumi', 'Hino, Yurika'];[{'name': 'Hamasaki, Hiroshi', 'role': 'Co-Director, Storyboard, Key Animation'}, {'name': 'Saitou, Yuuichirou', 'role': 'Assistant Producer'}, {'name': 'Kawajiri, Yoshiaki', 'role': 'Director, Storyboard, Key Animation'}, {'name': 'HIM', 'role': 'Theme Song Performance'}];6.72;#5456;R - 17+ (violence & profanity);33;#4737;17,990;[];Colin MacLeod, the immortal Scottish Highlander, travels with the wise-cracking ghost Amergan in search of the immortal despot Marcus Octavius, who killed Colin's lover on the Celtic plains centuries earlier. The once great city of New York is now submerged under water, with only one dominant fortress towering over the sea, the fortress of Marcus Octavius. MacLeod is torn between saving the survivors of New York and hunting down his nemesis.  (Source: ANN);Highlander: Vengeance;ハイランダー
70;Baoh Raihousha;https://myanimelist.net/anime/1468/Baoh_Raihousha;https://cdn.myanimelist.net/resources/mxj_panel/2023/20230322180508_20230322_animeartacademy.png;46 min.;Finished Airing;Sep 16, 1989;1;OVA;Manga;['Action', 'Sci-Fi'];['Gore', 'Martial Arts', 'Super Power'];Shounen;['Toho', 'Shueisha'];Pierrot;AnimEigo;['Hori, Hideyuki', 'Nagai, Ichiro', 'Hidaka, Noriko', 'Yara, Yuusaku', 'Ikeda, Shuuichi', 'Inoue, You'];[{'name': 'Matsuura, Noriyoshi', 'role': 'Sound Director'}, {'name': 'Terada, Kenji', 'role': 'Script'}, {'name': 'Machida, Yoshito', 'role': 'Theme Song Performance'}, {'name': 'Araki, Hirohiko', 'role': 'Original Creator'}];6.12;#8890;R - 17+ (violence & profanity);38;#4739;17,949;[];An innocent young man, Ikuroo, has a parasite known as Baoh implanted in his brain by an evil organization, Doress. The parasite makes him nearly immortal and gives him the ability to transform into a really powerful beastie when he's in trouble.  Doress intends to use him in some sort of ploy for financial success, world domination, or something along those lines, but when they're transporting him on a train, a young psychic girl, Sumire (who's being held by the organization due to her abilities), sets him free and the two escape together.  Of course, Dr. Kasuminome is the mad scientist behind the whole Baoh thing, and he isn't about to let his test subject get away and he has considerable resources (including some superpowered lackeys, as well as a small army) at his disposal.  (Source: AnimeDB);Baoh, Baoh Caller;バオー来訪者
71;Karneval;https://myanimelist.net/anime/16033/Karneval;https://cdn.myanimelist.net/resources/mxj_panel/2023/20230322180508_20230322_animeartacademy.png;5 min.;Finished Airing;Oct 25, 2012;1;OVA;Manga;['Fantasy', 'Sci-Fi'];NOT_EXIST;Josei;['None found', 'add some'];Manglobe;None found, add some;[];[{'name': 'Mikanagi, Touya', 'role': 'Original Creator'}];7.01;#4059;PG-13 - Teens 13 or older;68;#4742;17,937;[];DVD bundled with the limited edition of the 10th volume of the manga, previewing the upcoming TV anime and including footage that will not be used in the series.;NOT_EXIST;カーニヴァル
72;.hack//The Movie: Sekai no Mukou ni;https://myanimelist.net/anime/11375/hack__The_Movie__Sekai_no_Mukou_ni;https://cdn.myanimelist.net/resources/mxj_panel/2023/20230322230531_20230329_readmanga_2.png;1 hr. 50 min.;Finished Airing;Jan 21, 2012;1;Movie;Game;['Action', 'Adventure', 'Fantasy', 'Mystery', 'Sci-Fi'];NOT_EXIST;NOT_EXIST;['Bandai', 'flying DOG', 'Asmik Ace'];CyberConnect2, Anima;None found, add some;['Sakuraba, Nanami', 'Ogata, Kenichi', 'Tanaka, Kei', 'Matsuzaka, Toori'];[{'name': 'Matsuyama, Hiroshi', 'role': 'Director'}, {'name': 'Iwasaki, Tarou', 'role': 'Storyboard'}, {'name': 'Mihara, Takenori', 'role': 'Storyboard'}, {'name': 'Oota, Kazuhiro', 'role': 'Storyboard'}];7.06;#3812;PG-13 - Teens 13 or older;24;#4746;17,887;[];"In 2024, the computer network prevails throughout daily life. Sora Yuuki is a 14-year-old girl. One day, she is invited to an online game ""The World"". After an accident in the game, the real world begins to deform.";.hack//Beyond the World;.hack//The Movie セカイの向こうに
73;Code-E;https://myanimelist.net/anime/2564/Code-E;https://cdn.myanimelist.net/resources/mxj_panel/2023/20230322230531_20230329_readmanga_2.png;24 min. per ep.;Finished Airing;Jul 4, 2007 to Sep 19, 2007;12;TV;Original;['Comedy', 'Romance', 'Sci-Fi'];NOT_EXIST;NOT_EXIST;['Nagoya Broadcasting Network'];Studio Deen;Media Blasters;['Hashimoto, Mai', 'Nomura, Katsuhito', 'Mizuno, Risa', 'Kamiya, Hiroshi', 'Kanada, Aki', 'Yao, Kazuki'];[{'name': 'Suzuki, Atsushi', 'role': 'Producer'}, {'name': 'Kato, Toshiyuki', 'role': 'Director, Episode Director, Storyboard'}, {'name': 'Gouda, Hozumi', 'role': 'Sound Director'}, {'name': 'Yoshida, Shunji', 'role': 'Episode Director'}];6.40;#7288;G - All Ages;18;#4747;17,884;[];"Chinami Ebihara is girl with a strange ability to generate electromagnetic waves when her emotions run high. However, since this ""ability"" affects anything electrical, it resulted in her having to transfer from school to school when she was younger. As Chinami, now 18 years of age, transfers to a new school, she once again affects the electronic devices in the school, but this time, when another student, Kotaro Kannagi, sees her do this, he becomes obsessed in studying her ""TYPE-E"" ability.  (Source: ANN)";NOT_EXIST;CODE-E
74;Dimension W: Short Track/Robot wa Sentou no Yume wo Miruka;https://myanimelist.net/anime/33069/Dimension_W__Short_Track_Robot_wa_Sentou_no_Yume_wo_Miruka;https://cdn.myanimelist.net/resources/mxj_panel/2023/20230322230531_20230329_readmanga_2.png;11 min.;Finished Airing;Aug 26, 2016;1;Special;Manga;NOT_EXIST;NOT_EXIST;Seinen;['Bandai Visual', 'Square Enix', 'Lantis', 'Good Smile Company', 'Q-Tec'];Orange, Studio 3Hz;Funimation;['Ueda, Reina', 'Ono, Daisuke', 'Suzuki, Eri', 'Ishida, Akira', 'Ohara, Sayaka', 'Lynn', 'Hioka, Natsumi'];[{'name': 'Iwahara, Yuji', 'role': 'Original Creator'}];6.62;#5956;R - 17+ (violence & profanity);7;#4748;17,880;[];An unaired episode released with the sixth BD volume.;Dimension W Special;ディメンション ダブリュー「SHORT TRACK／ロボットは銭湯の夢を見るか」
75;Shinkon Gattai Godannar!!;https://myanimelist.net/anime/1103/Shinkon_Gattai_Godannar;https://cdn.myanimelist.net/resources/mxj_panel/2023/20230322230531_20230329_readmanga_2.png;24 min. per ep.;Finished Airing;Oct 1, 2003 to Dec 24, 2003;13;TV;Original;['Comedy', 'Romance', 'Sci-Fi', 'Ecchi'];NOT_EXIST;NOT_EXIST;['AIC'];OLM, AIC ASTA;ADV Films, Sentai Filmworks;['Kondou, Takayuki', 'Nakahara, Mai', 'Kakazu, Yumi', 'Honda, Takako', 'Shimizu, Kaori', 'Hisakawa, Aya', 'Yamada, Miho', 'Hiyama, Nobuyuki', 'Yamaguchi, Tarou', 'Fujita, Yoshinori'];[{'name': 'Takechi, Tsuneo', 'role': 'Producer'}, {'name': 'Ougi, Jiyuu', 'role': 'Producer'}, {'name': 'Nagaoka, Yasuchika', 'role': 'Director, Storyboard, Original Creator'}, {'name': 'Aketagawa, Jin', 'role': 'Sound Director'}];6.65;#5843;PG-13 - Teens 13 or older;42;#4760;17,781;['HIDIVE'];"Five years ago, while battling an alien force known as the ""Mimesis,"" Dannar pilot Goh Saruwatari first met Anna Aoi. Today, on the day of their wedding, the ceremony is interrupted when the Mimesis strike again. As Goh struggles in his battle against the alien threat, Anna stumbles upon a top secret robot known as the ""Neo-Okusaer"" and uses it as a last-resort to save her fiancee. At that moment, Dannar and Neo-Okusaer merge to become the mighty robot ""Godannar.""  (Source: ANN)";God and Spirit Combination Godannar!!;神魂合体ゴーダンナー！！
76;Parasite Dolls;https://myanimelist.net/anime/1350/Parasite_Dolls;https://cdn.myanimelist.net/resources/mxj_panel/2023/20230313192021_20230315_ec-kimetsu-world-tour.jpg;30 min. per ep.;Finished Airing;May 22, 2003 to Jul 24, 2003;3;OVA;Original;['Action', 'Sci-Fi'];['Detective', 'Gore', 'Mecha'];NOT_EXIST;['Imagica'];AIC;ADV Films, Sentai Filmworks;['Okamura, Akemi', 'Uchida, Soumei', 'Inoue, Kazuhiko', 'Inoue, Kikuko', 'Furukawa, Toshio'];[{'name': 'Geshi, Yasuhiro', 'role': 'Co-Director'}, {'name': 'Nakazawa, Kazuto', 'role': 'Director, Script, Key Animation'}, {'name': 'Yoshinaga, Naoyuki', 'role': 'Director'}, {'name': 'Konaka, Chiaki', 'role': 'Script, Series Composition'}];6.54;#6414;R+ - Mild Nudity;27;#4762;17,751;['HIDIVE'];A secret unit of the AD Police, known as Branch, specializes in crimes involving humanoid robots called 'Boomers'. Branch officer Buzz must cope with having a Boomer for a partner, while officer Michaelson finds the line between human and robot to be a thin one. Together they serve to protect a world that is slowly deconstructing around them. Set in the Bubblegum Crisis universe.  (Source: ANN);NOT_EXIST;パラサイトドールズ
77;Saishuu Heiki Kanojo: Another Love Song;https://myanimelist.net/anime/609/Saishuu_Heiki_Kanojo__Another_Love_Song;https://cdn.myanimelist.net/resources/mxj_panel/2023/20230313192021_20230315_ec-kimetsu-world-tour.jpg;30 min. per ep.;Finished Airing;Aug 5, 2005 to Sep 9, 2005;2;OVA;Manga;['Drama', 'Romance', 'Sci-Fi'];NOT_EXIST;NOT_EXIST;['CBC Television', 'Tohokushinsha Film Corporation'];Studio Fantasia;VIZ Media;['Orikasa, Fumiko', 'Orikasa, Ai', 'Miki, Shinichiro'];[{'name': 'Kase, Mitsuko', 'role': 'Director, Storyboard'}, {'name': 'Miyoshi, Keiichirou', 'role': 'Sound Director'}, {'name': 'Mikasa, Osamu', 'role': 'Episode Director'}, {'name': 'Asakura, Akira', 'role': 'Theme Song Performance'}];7.07;#3779;R+ - Mild Nudity;17;#4764;17,747;[];"Before Chise became the ""ultimate weapon,"" there was another—Lieutenant Mizuki. A battle-hardened military woman, she volunteered for an experimental procedure after injuries left her unable to return to the battlefield. As the prototype ultimate weapon, Lieutenant Mizuki was highly successful on the battlefield, however, as the first candidate, her development was limited.  When a more suitable candidate to become the weapon, Chise, is forced into the military, Lieutenant Mizuki thinks that she is silly, weak, and unsuited for the role. As the only other person to have undergone the procedure, however, Lieutenant Mizuki can hear Chise's thoughts and is the only one who understands her. As the war rages on and Chise's development progresses, Lieutenant Mizuki discovers more about Chise, ultimate weapons, and herself.  [Written by MAL Rewrite]";Saishuuheiki Kanojo OVA, Saikano OVA;最終兵器彼女Another Love Song
78;Dual! Parallel Lun-Lun Monogatari;https://myanimelist.net/anime/992/Dual_Parallel_Lun-Lun_Monogatari;https://cdn.myanimelist.net/resources/mxj_panel/2023/20230322230531_20230329_readmanga_2.png;25 min. per ep.;Finished Airing;Apr 8, 1999 to Jul 1, 1999;13;TV;Original;['Action', 'Comedy', 'Sci-Fi'];['Harem', 'Isekai', 'Mecha'];NOT_EXIST;['Pioneer LDC'];AIC;Geneon Entertainment USA;['Uchikawa, Ai', 'Tanaka, Rie', 'Yamaguchi, Takayuki', 'Toyoguchi, Megumi', 'Nakamura, Chie', 'Ogata, Kenichi', 'Doi, Mika', 'Nozawa, Masako', 'Kobayashi, Yuko', 'Takamori, Nao'];[{'name': 'Maseba, Yutaka', 'role': 'Producer'}, {'name': 'Morijiri, Kazuaki', 'role': 'Producer'}, {'name': 'Akiyama, Katsuhito', 'role': 'Director, Episode Director, Storyboard'}, {'name': 'Kikuta, Hiromi', 'role': 'Sound Director'}];7.08;#3735;PG-13 - Teens 13 or older;63;#4776;17,672;[];"Kazuki Yotsuga is your regular average nerd in high-school, except he isn't smart. He has this website which relates to his visions that only he can see. His visions are about robots who keep fighting each other battle after battle. One day he is sent to a ""parallel world"" where these visions exist and he joins a company to fight back against the devious RaRa, who want to take over the world.  (Source: ANN)";Dual! Parare Runrun Monogatari, Dual Parallel! Trouble Adventures;デュアル！ぱられルンルン物語
79;Armitage III: Dual-Matrix;https://myanimelist.net/anime/492/Armitage_III__Dual-Matrix;https://cdn.myanimelist.net/resources/mxj_panel/2023/20230313192021_20230315_ec-kimetsu-world-tour.jpg;1 hr. 30 min.;Finished Airing;Jun 25, 2002;1;Movie;Original;['Action', 'Adventure', 'Sci-Fi'];NOT_EXIST;NOT_EXIST;['Pioneer LDC'];AIC;Funimation, Geneon Entertainment USA;['Yuzuki, Ryouka', 'Hanada, Hikaru', 'Saiga, Mitsuki', 'Imai, Yuka'];[{'name': 'Kawase, Kouhei', 'role': 'Producer'}, {'name': 'Hasegawa, Yasuo', 'role': 'Producer'}, {'name': 'Akiyama, Katsuhito', 'role': 'Director, Storyboard'}, {'name': 'Bessho, Makoto', 'role': 'Director'}];6.82;#4920;R+ - Mild Nudity;20;#4777;17,670;[];A few years after they first met, Naomi Armitage and Ross Syllabus have started a family. Despite their normal lives, they must keep their identities a secret because many people believe that Robots do not deserve equal status with humans. Ross has an opportunity to abolish these ideas on Earth through a vote, but organizations in the shadows are working so that it doesn't happen.  (Source: ANN);Armitage: Dual-Matrix, Amiteeji the Third Gekijouban, Armitage III: Dual Matrix;アミテージ・ザ・サード DUAL-MATRIX
80;Houkago no Pleiades;https://myanimelist.net/anime/9911/Houkago_no_Pleiades;https://cdn.myanimelist.net/resources/mxj_panel/2023/20230313192021_20230315_ec-kimetsu-world-tour.jpg;5 min. per ep.;Finished Airing;Feb 1, 2011;4;ONA;Original;['Action', 'Sci-Fi'];NOT_EXIST;NOT_EXIST;['Dentsu', 'Dentsu Razorfish', 'Dentsu Tec', 'SUBARU'];Gainax;None found, add some;['Takamori, Natsumi', 'Fujita, Saki', 'Ohashi, Ayuru', 'Makino, Yui', 'Tateno, Kanako', 'Kuwashima, Houko', 'Fujita, Saki'];[{'name': 'Saeki, Shouji', 'role': 'Director, Episode Director, Script, Storyboard'}, {'name': 'Iida, Satoki', 'role': 'Sound Director'}, {'name': 'Makino, Yui', 'role': 'Theme Song Performance'}, {'name': 'Fujita, Saki', 'role': 'Theme Song Performance'}];6.13;#8839;G - All Ages;13;#4786;17,540;[];"Subaru is a young girl who likes to see the stars. One day, she opens the door to her school's observation room, only to find a large indoor garden instead! She meets a boy named Minato who says some strange things, telling her to leave soon after their meeting. As if the day wasn't weird enough, Subaru accidentally finds a strange blobby creature who runs off with her compass, leading her to stumble into a club room with girls wearing witch costumes!  Subaru recognizes her friend Aoi in the group, and despite Aoi's protests, Subaru decides to join the club. Shortly after, she gets a strange automobile-like staff and a magical transformation from the club's ""president,"" the blobby creature from earlier, known as a Pleiadian. Aoi and the other members—Itsuki, Hikaru, and Nanako—have been looking for engine fragments of the spaceship that the Pleiadian used to travel in, so that it can go back to its home. But it seems that these girls are not the only ones searching for the fragments...  [Written by MAL Rewrite]";Afterschool Pleiades, Hokago no Pleiades;放課後のプレアデス
81;Knights of the Zodiac: Saint Seiya;https://myanimelist.net/anime/36040/Knights_of_the_Zodiac__Saint_Seiya;https://cdn.myanimelist.net/resources/mxj_panel/2023/20230322180508_20230322_animeartacademy.png;23 min. per ep.;Finished Airing;Jul 19, 2019 to Jan 23, 2020;12;ONA;Manga;['Adventure', 'Fantasy', 'Sci-Fi'];NOT_EXIST;Shounen;['Netflix'];Toei Animation;None found, add some;['Konishi, Katsuyuki', 'Sakurai, Takahiro', 'Morita, Masakazu', 'Satou, Satomi', 'Miura, Hiroaki', 'Orikasa, Fumiko', 'Mitsuya, Yuuji', 'Okiayu, Ryoutarou', 'Yamazaki, Takumi', 'Tanaka, Hideyuki'];[{'name': 'Ashino, Yoshiharu', 'role': 'Director'}, {'name': 'Tanabe, Yasuhiro', 'role': 'Episode Director'}, {'name': 'Pettini, Emmanuel', 'role': 'Script'}, {'name': 'Kurumada, Masami', 'role': 'Original Creator'}];5.12;#12885;PG-13 - Teens 13 or older;46;#4787;17,540;['Netflix'];"Zeus had a daughter named Athena, the goddess of war. A group of youths flocked to Athena fighting to protect her amidst heroic battles as her ""Saints"". Their proof of being a Saint laid with the battle protector known as Sacred Cloth.  After a virtual eternity, a new struggle is about to unfold now again over the Cloth. A boy named Seiya has crossed way over to Greece to undergo the training to become a Saint and obtained the Cloth, Bronze cloth, the lowest position among Saints. Every Saint takes a constellation as their tutelary god. And Seiya's guardian star is Pegasus. Now, the saints gather together from all over the world to participate in the ""Galatic War"" - championship of Saints, aiming at the Gold Cloth, the symbol of ruler of the Saints. The curtain for Galatic War has been cut open. During the death battle between the Saints, Phoenix, the Black Saint, suddenly appeared on the scene and runs off with Gold Cloth in front of a full house in his ambition to become ruler of the world. Seiya and his fellow bronze cloth warriors go after Phoenix and his ""Shadow Army"" to retrieve the lost Gold Cloth...  The battles waged among the saints, the strongest young men on earth, begin now!  (Source: Toei Animation)";NOT_EXIST;聖闘士星矢: Knights of the Zodiac
