;title;link;image_link;duration;status;aired;episodes;type;source;genres;themes;demographic;producers;studios;licensors;voice_actors;staffs;score;ranked;rating;favorites;popularity;members;platforms;synopsis;synonyms;japanese
80;Shinrei Tantei Yakumo;https://myanimelist.net/anime/7662/Shinrei_Tantei_Yakumo;https://cdn.myanimelist.net/resources/mxj_panel/2023/20230322230404_20230329_readmanga_1.png;24 min. per ep.;Finished Airing;Oct 3, 2010 to Dec 26, 2010;13;TV;Novel;['Horror', 'Mystery', 'Supernatural'];['Adult Cast', 'Detective'];NOT_EXIST;['NHK', 'Sogo Vision', 'NHK-BS2'];Bee Train;Sentai Filmworks;['Ono, Daisuke', 'Fujimura, Ayumi', 'Touchi, Hiroki', 'Koshimizu, Ami', 'Toyoguchi, Megumi', 'Minagawa, Junko', 'Takase, Akimitsu', 'Seki, Toshihiko', 'Yusa, Kouji'];[{'name': 'Muraoka, Hideaki', 'role': 'Producer'}, {'name': 'Kurokawa, Tomoyuki', 'role': 'Director, Episode Director, Storyboard'}, {'name': 'Takadera, Takeshi', 'role': 'Sound Director'}, {'name': 'Kawatsura, Shinya', 'role': 'Episode Director, Storyboard'}];7.31;#2518;PG-13 - Teens 13 or older;539;#1560;129,763;[];Haruka Ozawa's sophomore year is getting seriously scary. One of her friends is possessed, another has committed suicide and Haruka could be the next one to flunk the still-breathing test. Her only way out of this potentially lethal dead end? Yakumo Saito, an enigmatic student born with a mysterious red eye that allows him to see and communicate with the dead. But the deceased don't always desist and some killers are more than ready to kill again to keep dead men from telling any more tales. That doesn't stop Haruka's knack for digging up buried secrets, and there's even more evidence of bodies being exhumed by both Yakumo's police contact and an investigative journalist with a newly made corpse in her closet! Can this pair of anything but normal paranormal detectives solve the ultimate dead case files or will they end up in cold storage themselves?  (Source: Sentai Filmworks);Shinrei Tantei Yakumo;心霊探偵 八雲
81;"ChäoS;Child";https://myanimelist.net/anime/30485/Ch%C3%A4oS_Child;https://cdn.myanimelist.net/resources/mxj_panel/2023/20230322230531_20230329_readmanga_2.png;23 min. per ep.;Finished Airing;Jan 11, 2017 to Mar 29, 2017;12;TV;Visual novel;['Mystery', 'Sci-Fi', 'Supernatural'];['Gore', 'Psychological'];NOT_EXIST;['Kadokawa Shoten', 'AT-X', 'MAGES.', 'Glovision', '5pb.'];SILVER LINK.;Funimation, Crunchyroll;['Matsuoka, Yoshitsugu', 'Uesaka, Sumire', 'Bridcutt, Sarah Emi', 'Bridcutt, Sarah Emi', 'Mimori, Suzuko', 'Nakaya, Sayaka', 'Sanada, Asami', 'Minase, Inori', 'Fujiwara, Yuuki', 'Hara, Yumi'];[{'name': 'Ogata, Mitsuhiro', 'role': 'Producer'}, {'name': 'Isogai, Noritomo', 'role': 'Producer'}, {'name': 'Kaneko, Hayato', 'role': 'Producer'}, {'name': 'Jinbo, Masato', 'role': 'Director, Episode Director, Script, Storyboard, Series Composition'}];6.32;#7739;R - 17+ (violence & profanity);210;#1575;128,146;['Crunchyroll'];"A series of gruesome murders dubbed ""New Generation Madness"" once induced mass hysteria in Shibuya. At its peak during a frenzied riot, a sudden earthquake reduced the district into nothing but rubble, while leaving surrounding wards strangely intact.  Six years later, in a newly rebuilt Shibuya, mysterious deaths begin to crop up again. It is not long before third-year student Takuru Miyashiro realizes a connection: the dates of the recent murders match those of the New Generation Madness incidents. He, along with several members of his school's newspaper club, decide to delve deeper into the mystery, only to find themselves stranded in the middle of a new crime scene themselves...  [Written by MAL Rewrite]";Chaos Child;"CHAOS;CHILD"
82;Boogiepop wa Warawanai;https://myanimelist.net/anime/369/Boogiepop_wa_Warawanai;https://cdn.myanimelist.net/resources/mxj_panel/2023/20230313192021_20230315_ec-kimetsu-world-tour.jpg;24 min. per ep.;Finished Airing;Jan 5, 2000 to Mar 22, 2000;12;TV;Light novel;['Avant Garde', 'Drama', 'Horror', 'Mystery', 'Supernatural'];NOT_EXIST;NOT_EXIST;['VAP', 'Triangle Staff', 'd-rights'];Madhouse;Nozomi Entertainment;['Shimizu, Kaori', 'Asakawa, Yuu', 'Shimizu, Kaori', 'Asano, Mayumi', 'Nagasawa, Kyou', 'Tochihara, Rakuto', 'Chikada, Wasei', 'Kobayashi, Sanae', 'Fukuyama, Jun'];[{'name': 'Maruyama, Masao', 'role': 'Producer'}, {'name': 'Watanabe, Takashi', 'role': 'Director, Storyboard'}, {'name': 'Tsuruoka, Youta', 'role': 'Sound Director'}, {'name': 'Kasamatsu, Kouji', 'role': 'Sound Director'}];7.15;#3384;R+ - Mild Nudity;1,009;#1594;126,558;['Crunchyroll', 'Funimation'];Five years ago, a string of grisly murders shook the city to its core and now the rumors have begun once more. Boogiepop... Everyone knows about Boogiepop: meet her one dark night and you are taken. People tell each other the stories and laugh: no one believes that she can possibly exist in this day and age. Still, strange things appear to be going on and the darkness is taking on many forms. Something is out there. Are you safe?  (Source: RightStuf);Boogiepop Never Laughs, Boogiepop Doesn't Laugh;ブギーポップは笑わない Boogiepop Phantom
83;7 Seeds;https://myanimelist.net/anime/38735/7_Seeds;https://cdn.myanimelist.net/resources/mxj_panel/2022/20221116_paralive_club_event.png;25 min. per ep.;Finished Airing;Jun 28, 2019;12;ONA;Manga;['Adventure', 'Drama', 'Mystery', 'Romance', 'Sci-Fi'];['Psychological', 'Survival', 'Time Travel'];Shoujo;['Nihon Ad Systems', 'BS Fuji', 'Netflix'];Gonzo;None found, add some;['Touyama, Nao', 'Hikasa, Youko', 'Ono, Kensho', 'Fukuyama, Jun', 'Nojima, Hirofumi', 'Sasaki, Nozomu', 'Konishi, Katsuyuki', 'Ishizuka, Sayori', 'Soumi, Youko', 'Miyake, Kenta'];[{'name': 'Takahashi, Yukio', 'role': 'Director'}, {'name': 'Tsuruoka, Youta', 'role': 'Sound Director'}, {'name': 'Aiura, Kazuya', 'role': 'Storyboard, Assistant Director'}, {'name': 'Geshi, Yasuhiro', 'role': 'Storyboard'}];6.56;#6304;R+ - Mild Nudity;363;#1604;125,882;['Netflix'];"Imagine this: you are living a normal day in your life. Maybe you are out with friends, eating your family's home-cooked meal or spending time with your girlfriend. When you next wake up, you are suddenly thrust into a strange, new world, surrounded by five strangers on a rapidly sinking boat in the middle of a storm.  For Natsu Iwashimizu, this is her new reality. Humanity has perished, and all that remains of the Japanese population are five groups of men and women who were chosen to be sent to the future in hopes of continuing mankind's existence. While every other person chosen has a useful talent such as martial arts, knowledge, or architecture, Natsu is a shy high school girl who cannot even raise her voice to shout. The new world is dangerous beyond imagination, and although Natsu seems to lack helpful skills, she must go with the others making their way to the ""Seven Fuji"" in order to survive.  [Written by MAL Rewrite]";Seven Seeds;7SEEDS
84;Kyokou Suiri Season 2;https://myanimelist.net/anime/44204/Kyokou_Suiri_Season_2;https://cdn.myanimelist.net/resources/mxj_panel/2023/20230313192021_20230315_ec-kimetsu-world-tour.jpg;25 min. per ep.;Finished Airing;Jan 9, 2023 to Mar 27, 2023;12;TV;Manga;['Mystery', 'Romance', 'Supernatural'];['Adult Cast', 'Mythology'];Shounen;['Nihon Ad Systems', 'Kodansha', 'KlockWorx', 'Docomo Anime Store', 'King Records', 'Crunchyroll', 'BS NTV', 'Mixi'];Brain's Base;None found, add some;['Kitou, Akari', 'Miyano, Mamoru', 'Saco, Mayumi', 'Yuuki, Aoi', 'Furukawa, Makoto', 'Terasoma, Masaki', 'Kikuchi, Yasuhiro', 'Uchida, Naoya', 'Oominami, Yuki', 'Hasegawa, Nodoka'];[{'name': 'Ozawa, Fumihiro', 'role': 'Producer'}, {'name': 'Tateishi, Tomoyuki', 'role': 'Producer'}, {'name': 'Ozawa, Juukou', 'role': 'Producer'}, {'name': 'Yamaoka, Yuuki', 'role': 'Producer'}];7.36;#2267;R - 17+ (violence & profanity);500;#1622;123,972;['Crunchyroll', 'Ani-One Asia', '', '', '', '', ''];During a blizzard, Masayuki Muroi's old high school friend pushes him off a mountain to certain death. However, Masayuki survives the fall and escapes to safety thanks to Yuki-Onna, the spirit of a beautiful young woman who is said to lead men to their demise—but all she asks in return is money.  Eleven years later, Masayuki has lived a successful life, having gotten married and amassing a great fortune. But when his company collapses and his wife cheats on him, Masayuki retreats to the city where Yuki-Onna once saved him, and he reconnects with her by offering her money and tasty meals. While Masayuki recovers from his misfortunes, another one knocks on his door: his ex-wife is found beaten to death, and now only Yuki-Onna—who cannot reveal herself—can corroborate his alibi.  With no one to turn to, Yuki-Onna enlists the help of the spirits' God of Wisdom, Kotoko Iwanaga. Revered by the various spirits that wander the earth, Kotoko uses her extraordinary wits and cunning to solve all quarrels they may have. In her duty to protect spirits and humans from colliding, Kotoko drags along her immortal boyfriend, Kurou Sakuragawa, and promises to prove Masayuki's innocence without exposing Yuki-Onna's existence.  [Written by MAL Rewrite];In/Spectre 2nd Season, Kyokou Suiri 2nd Season;虚構推理 Season2
85;Karakuri Circus;https://myanimelist.net/anime/37447/Karakuri_Circus;https://cdn.myanimelist.net/resources/mxj_panel/2023/20230322180508_20230322_animeartacademy.png;24 min. per ep.;Finished Airing;Oct 11, 2018 to Jun 27, 2019;36;TV;Manga;['Action', 'Adventure', 'Drama', 'Mystery'];NOT_EXIST;Shounen;['Fujipacific Music', 'Twin Engine'];Studio VOLN;Sentai Filmworks;['Koyama, Rikiya', 'Hayashibara, Megumi', 'Ueda, Chihiro', 'Sasaki, Nozomu', 'Yuuki, Aoi', 'Fukuyama, Jun', 'Nakata, Jouji', 'Hayashibara, Megumi', 'Sakurai, Takahiro', 'Furukawa, Toshio'];[{'name': 'Maruyama, Masao', 'role': 'Producer'}, {'name': 'Nishimura, Satoshi', 'role': 'Director'}, {'name': 'Mima, Masafumi', 'role': 'Sound Director'}, {'name': 'Ushijima, Shinichirou', 'role': 'Episode Director, Storyboard'}];7.14;#3419;PG-13 - Teens 13 or older;567;#1629;123,219;['Crunchyroll'];Narumi Katou is a middle-aged man who suffers from the bizarre ZONAPHA Syndrome: a rare and inexplicable disease that causes its victims to endure severe seizures at random, with the only cure being to watch someone laugh. One day, during Narumi's part time job, a young boy with a giant suitcase fleeing from three adults runs into him. The boy introduces himself as Masaru Saiga, the new owner of the famous Saiga Enterprises following his father's recent death. However, other members of his family are trying to assassinate him and claim the fortune for themselves.  Determined to save the child, Narumi helps Masaru escape and ends up fighting the pursuers, only to discover that they are sentient humanoid puppets with superhuman strength. As Narumi is about to lose, a white-haired girl suddenly joins the fray and swiftly summons yet another puppet from the boy's suitcase, claiming herself to be Shirogane, Masaru's guardian.  Karakuri Circus follows three people from different backgrounds whose fates intertwine and diverge as they unravel the mysteries of an ancient tale of love and betrayal, and the long, ancient battle between humans and puppets.  [Written by MAL Rewrite];NOT_EXIST;からくりサーカス
86;Mushishi Zoku Shou: Suzu no Shizuku;https://myanimelist.net/anime/28957/Mushishi_Zoku_Shou__Suzu_no_Shizuku;https://cdn.myanimelist.net/resources/mxj_panel/2023/20230322180508_20230322_animeartacademy.png;47 min.;Finished Airing;May 16, 2015;1;Movie;Manga;['Adventure', 'Fantasy', 'Mystery', 'Slice of Life', 'Supernatural'];['Adult Cast', 'Historical', 'Iyashikei'];Seinen;['Aniplex', 'Kodansha', 'Delfi Sound'];Artland;None found, add some;['Nakano, Yuto', 'Saito, Tomomi'];[{'name': 'Nagahama, Hiroshi', 'role': 'Director, Episode Director, Storyboard'}, {'name': 'Rose, Lucy', 'role': 'Theme Song Performance'}, {'name': 'Urushibara, Yuki', 'role': 'Original Creator'}, {'name': 'Masuda, Toshio', 'role': 'Music'}];8.60;#83;PG-13 - Teens 13 or older;208;#1644;121,645;[];On a warm summer day, a boy heard the sound of bells ringing, as if in celebration, in the mountain near his home. Several years later in that same mountain, the mushishi Ginko encounters a strange girl with weeds growing out of her body. Soon after, Ginko coincidentally runs into the now grown-up boy Yoshiro on his way off the mountain. With Yoshiro's help, Ginko soon begins to uncover who this mysterious girl is and what happened to her.  An adaptation of the last arc in the manga, Mushishi Zoku Shou: Suzu no Shizuku follows Ginko's peculiar journey amidst the occult to unravel the mystery behind the enigmatic girl called Kaya and the mountain that has become her home.  [Written by MAL Rewrite];Mushishi Tokubetsu-hen: Suzu no Shizuku, Mushishi: The Next Chapter - Drops of Bells;蟲師 続章: 鈴の雫
87;Made in Abyss Movie 2: Hourou Suru Tasogare;https://myanimelist.net/anime/37515/Made_in_Abyss_Movie_2__Hourou_Suru_Tasogare;https://cdn.myanimelist.net/resources/mxj_panel/2023/20230322230404_20230329_readmanga_1.png;1 hr. 45 min.;Finished Airing;Jan 18, 2019;1;Movie;Web manga;['Adventure', 'Drama', 'Fantasy', 'Mystery', 'Sci-Fi'];['Gore', 'Survival'];NOT_EXIST;['AT-X', 'Takeshobo', 'Sony Music Communications', 'Kadokawa Media House', 'Cygames', 'Kanetsu Investment', 'Kadokawa', 'Global Solutions', 'IRMA LA DOUCE'];Kinema Citrus;Sentai Filmworks;['Izawa, Shiori', 'Ise, Mariya', 'Tomita, Miyu', 'Morikawa, Toshiyuki', 'Ohara, Sayaka', 'Kitamura, Eri', 'Minase, Inori', 'Sakamoto, Maaya'];[{'name': 'Kojima, Masayuki', 'role': 'Director, Storyboard'}, {'name': 'Yamada, Haru', 'role': 'Sound Director'}, {'name': 'Penkin, Kevin', 'role': 'Theme Song Composition, Music'}, {'name': 'Tsukushi, Akihito', 'role': 'Original Creator'}];8.37;#197;R - 17+ (violence & profanity);198;#1668;119,883;[];The movie is a compilation of episodes 9-13 of the 2017 television series. Riko and Reg descend to the third layer where Riko has her first experience of the Curse. They descend to the fourth layer where Riko's arm is injured by an Orbed Piercer and Reg tries to save her. Nanachi comes to their aid and saves Riko's poisoned arm. In return Nanachi asks Reg to kill her immortal companion Mitty. Nanachi then joins Riko and Reg in their quest to reach the bottom of the Abyss.  (Source: Wikipedia);Made in Abyss Movie 2: Wandering Twilight;劇場版総集編【後編】メイドインアビス 放浪する黄昏
88;GetBackers;https://myanimelist.net/anime/132/GetBackers;https://cdn.myanimelist.net/resources/mxj_panel/2023/20230322230404_20230329_readmanga_1.png;24 min. per ep.;Finished Airing;Oct 5, 2002 to Sep 20, 2003;49;TV;Manga;['Action', 'Mystery', 'Supernatural'];NOT_EXIST;Shounen;['TBS', 'Kodansha', 'Rondo Robe', 'Rakuonsha'];Studio Deen;ADV Films, Sentai Filmworks;['Canna, Nobutoshi', 'Morikubo, Shoutarou', 'Hoshi, Souichirou', 'Hoshino, Takanori', 'Kuwatani, Natsuko', 'Tobita, Nobuo', 'Saiga, Mitsuki', 'Sakurai, Takahiro', 'Otoha', 'Park, Romi'];[{'name': 'Furuhashi, Kazuhiro', 'role': 'Director, Episode Director, Storyboard, Animation Director'}, {'name': 'Motonaga, Keitarou', 'role': 'Director, Episode Director'}, {'name': 'Tsuruoka, Youta', 'role': 'Sound Director'}, {'name': 'Tsuru, Toshiyuki', 'role': 'Episode Director, Storyboard'}];7.58;#1467;PG-13 - Teens 13 or older;857;#1679;118,996;['HIDIVE'];Mido Ban and Amano Ginji are known as the Get Backers, retrievers with a success rate of 100%. Whatever is lost or stolen, they can definitely get it back. Despite their powerful abilities and enthusiastic behavior, Ban and Ginji are terminally broke no matter what they do simply because few people would actually desire to hire them. As a result, the pair of them tend to do dangerous jobs, often leading to unwanted re-encounters with their old (and dangerous) friends.;GetBackers: Dakkan'ya;ゲットバッカーズ　奪還屋
89;Spy Kyoushitsu;https://myanimelist.net/anime/51252/Spy_Kyoushitsu;https://cdn.myanimelist.net/resources/mxj_panel/2023/20230322180508_20230322_animeartacademy.png;25 min. per ep.;Finished Airing;Jan 5, 2023 to Mar 30, 2023;12;TV;Light novel;['Action', 'Fantasy', 'Mystery'];NOT_EXIST;NOT_EXIST;['Movic', 'AT-X', 'Studio Mausu', 'BS NTV', 'Kadokawa'];feel.;Sentai Filmworks;['Amamiya, Sora', 'Itou, Miku', 'Minase, Inori', 'Touyama, Nao', 'Uesaka, Sumire', 'Yuuki, Aoi', 'Kusunoki, Tomori', 'Umehara, Yuuichirou', 'Sakura, Ayane', 'Sugiyama, Riho'];[{'name': 'Iizuka, Aya', 'role': 'Producer'}, {'name': 'Motonaga, Satoshi', 'role': 'Producer'}, {'name': 'Takigasaki, Makoto', 'role': 'Producer'}, {'name': 'Maruyama, Hajime', 'role': 'Producer'}];6.31;#7803;PG-13 - Teens 13 or older;636;#1706;116,100;['HIDIVE', 'Animax Korea', '', '', '', ''];"A decade ago, mankind witnessed the deadly potential of weapons caused by the Great War. To avoid another catastrophe, governments worldwide have resorted to espionage to fulfill their agendas.  In the Din Republic, Lily is an enthusiastic young girl who aspires to become a spy and serve her nation. However, she begins to doubt her abilities, as she struggles to perform well academically. Lily's passion is reignited when she is offered provisional graduation by joining the spy team Lamplight, which she eagerly accepts despite the enigmatic nature of the opportunity.  Upon arriving at her destination, Lily is surprised to find six other girls waiting there, all of whom have faced their own academic difficulties as well. A mysterious man named Klaus soon appears and reveals they must complete an ""Impossible Mission"": to infiltrate the Galgad Empire after just one month of training. Although skeptical, the girls eventually agree to work together under Klaus' guidance—as this might be their only chance to prove their worth as spies.  [Written by MAL Rewrite]";Spy Room;スパイ教室
90;RahXephon;https://myanimelist.net/anime/165/RahXephon;https://cdn.myanimelist.net/resources/mxj_panel/2023/20230313192021_20230315_ec-kimetsu-world-tour.jpg;23 min. per ep.;Finished Airing;Jan 21, 2002 to Sep 11, 2002;26;TV;Original;['Action', 'Award Winning', 'Drama', 'Mystery', 'Romance', 'Sci-Fi'];['Mecha', 'Music', 'Psychological'];NOT_EXIST;['Media Factory', 'Victor Entertainment', 'Asatsu DK', 'Fuji TV'];Bones;ADV Films, Sentai Filmworks;['Shimono, Hiro', 'Hisakawa, Aya', 'Kuwashima, Houko', 'Sakamoto, Maaya', 'Kawasumi, Ayako', 'Sugimoto, Yuu', 'Miyamoto, Mitsuru', 'Seki, Toshihiko', 'Kakazu, Yumi', 'Tanaka, Atsuko'];[{'name': 'Minami, Masahiko', 'role': 'Producer'}, {'name': 'Greenfield, Matt', 'role': 'Producer, Script, ADR Director'}, {'name': 'Sasaki, Shirou', 'role': 'Producer'}, {'name': 'Izubuchi, Yutaka', 'role': 'Director, Script, Storyboard, Creator, Mechanical Design, Screenplay'}];7.39;#2149;PG-13 - Teens 13 or older;939;#1722;115,054;['HIDIVE'];"The ordinary life of high school student Ayato Kamina is turned upside down when Tokyo is suddenly invaded by futuristic fighter jets. Amidst the chaos, he encounters a woman called Haruka Shitow who claims to be from a government organization called TERRA. She reveals that he has been living in a time bubble named ""Tokyo Jupiter"" that was put in place by the Mulians—humanoids from another dimension—in an attempt to isolate and take over Tokyo. TERRA has been trying to break through the barrier surrounding the city ever since.  Unable to process the revelation, Ayato panics and flees. He runs into his classmate Reika Mishima who leads him to a place called ""The Shrine of Xephon"" where a large egg slumbers. She starts to sing and an unknown power awakens within Ayato, connecting him to a being called RahXephon that breaks out of the egg. Shortly after, Haruka finds him again and tries to make him join her cause of fighting against the Mulians.  Caught between the crosshairs of the Mulians and TERRA, Ayato begins to question his purpose, navigating altered memories and ultimately his very identity in this chaotic new world.  [Written by MAL Rewrite]";NOT_EXIST;ラーゼフォン
91;Tsubasa Chronicle 2nd Season;https://myanimelist.net/anime/969/Tsubasa_Chronicle_2nd_Season;https://cdn.myanimelist.net/resources/mxj_panel/2023/20230322180508_20230322_animeartacademy.png;25 min. per ep.;Finished Airing;Apr 29, 2006 to Nov 4, 2006;26;TV;Manga;['Action', 'Adventure', 'Drama', 'Fantasy', 'Mystery', 'Romance', 'Supernatural'];NOT_EXIST;Shounen;['NHK'];Bee Train;Funimation;['Namikawa, Daisuke', 'Irino, Miyu', 'Makino, Yui', 'Inada, Tetsu', 'Irino, Miyu', 'Kikuchi, Mika', 'Ohara, Sayaka', 'Nazuka, Kaori', 'Hisakawa, Aya'];[{'name': 'Clinkenbeard, Colleen', 'role': 'Producer'}, {'name': 'Cook, Justin', 'role': 'Producer'}, {'name': 'Mashimo, Kouichi', 'role': 'Director'}, {'name': 'Morioka, Hiroshi', 'role': 'Director, Episode Director'}];7.58;#1471;PG-13 - Teens 13 or older;406;#1725;114,861;['Crunchyroll'];Syaoran, Sakura, Kurogane, Fai and Mokona's journey through to different world's continue as they search for Sakura's feathers. The fated journey slowly becomes more complicated for our travelers, as they find themselves diving deeper into more dangerous worlds. Takes place immediately after the first season. Based on the manga by CLAMP.;Tsubasa Chronicles - Second Season, Tsubasa: RESERVoir CHRoNiCLE;ツバサ・クロニクル 第2シリーズ
92;Made in Abyss Movie 1: Tabidachi no Yoake;https://myanimelist.net/anime/37514/Made_in_Abyss_Movie_1__Tabidachi_no_Yoake;https://cdn.myanimelist.net/resources/mxj_panel/2023/20230313192021_20230315_ec-kimetsu-world-tour.jpg;1 hr. 59 min.;Finished Airing;Jan 4, 2019;1;Movie;Web manga;['Adventure', 'Drama', 'Fantasy', 'Mystery', 'Sci-Fi'];['Gore', 'Survival'];NOT_EXIST;['AT-X', 'Takeshobo', 'Sony Music Communications', 'Kadokawa Media House', 'Cygames', 'Kanetsu Investment', 'Kadokawa', 'Global Solutions', 'IRMA LA DOUCE'];Kinema Citrus;Sentai Filmworks;['Ise, Mariya', 'Tomita, Miyu', 'Ohara, Sayaka', 'Sakamoto, Maaya', 'Toyosaki, Aki', 'Murata, Taishi'];[{'name': 'Kojima, Masayuki', 'role': 'Director'}, {'name': 'Yamada, Haru', 'role': 'Sound Director'}, {'name': 'Penkin, Kevin', 'role': 'Music'}, {'name': 'Tsukushi, Akihito', 'role': 'Original Creator'}];8.15;#408;R - 17+ (violence & profanity);195;#1726;114,778;[];The movie is a compilation of episodes 1-8 of the 2017 television series with new scenes added for the introduction. It covers the period from when Riko descends into the Abyss with her robot companion Reg, reaching the second layer where they meet the White Whistle Ozen who reveals information about Riko's mother.  (Source: Wikipedia);Made in Abyss Movie 1: Journey's Dawn;劇場版総集編【前編】メイドインアビス 旅立ちの夜明け
93;Alice to Zouroku;https://myanimelist.net/anime/34350/Alice_to_Zouroku;https://cdn.myanimelist.net/resources/mxj_panel/2022/20221116_paralive_club_event.png;23 min. per ep.;Finished Airing;Apr 2, 2017 to Jun 25, 2017;12;TV;Manga;['Adventure', 'Mystery'];NOT_EXIST;Seinen;['Bandai Visual', 'Lantis', 'Tokuma Shoten', 'Tokyo MX', 'Hakuhodo DY Music & Pictures', 'Sony PCL'];J.C.Staff;Funimation;['Oowada, Hitomi', 'Ootsuka, Akio', 'Toyosaki, Aki', 'Koshimizu, Ami', 'Kitou, Akari', 'Fujiwara, Natsumi', 'Uchida, Shuu', 'Takahashi, Minami', 'Hirose, Yuuki', 'Takakura, Yuka'];[{'name': 'Matsukura, Yuuji', 'role': 'Producer'}, {'name': 'Kaneko, Hirotaka', 'role': 'Producer'}, {'name': 'Sakurabi, Katsushi', 'role': 'Director'}, {'name': 'Iwanami, Yoshikazu', 'role': 'Sound Director'}];7.10;#3626;PG-13 - Teens 13 or older;226;#1732;114,424;['Crunchyroll', 'Funimation'];"Sana is not an ordinary little girl; she possesses a special ability known as ""Alice's Dream."" Due to her power, which allows her to create anything from her imagination, all that she knows is the laboratory where she is a test subject. Wishing to experience the outside world, she escapes and meets a stubborn old florist named Zouroku Kashimura in a convenience store. All too soon, her pursuers catch up and Zouroku is roped into Sana's troubles.  However, far from trying to distance himself, Zouroku extends a hand to help Sana. Following his values and sense of justice, he even gives the pursuers a piece of his mind! Zouroku then offers Sana a place to stay, beginning the daily life and struggles of the unlikely duo.  [Written by MAL Rewrite]";NOT_EXIST;アリスと蔵六
94;Kara no Kyoukai Movie 8: Shuushou;https://myanimelist.net/anime/6954/Kara_no_Kyoukai_Movie_8__Shuushou;https://cdn.myanimelist.net/resources/mxj_panel/2023/20230313192021_20230315_ec-kimetsu-world-tour.jpg;33 min.;Finished Airing;Feb 2, 2011;1;Special;Light novel;NOT_EXIST;NOT_EXIST;NOT_EXIST;['None found', 'add some'];ufotable;Aniplex of America;['Sakamoto, Maaya', 'Suzumura, Kenichi'];[{'name': 'Takeuchi, Takashi', 'role': 'Producer'}, {'name': 'Iwakami, Atsuhiro', 'role': 'Producer'}, {'name': 'Kondou, Hikaru', 'role': 'Producer'}, {'name': 'Hiramatsu, Masaki', 'role': 'Script'}];7.21;#3074;PG-13 - Teens 13 or older;299;#1734;114,354;[];"While walking home, Mikiya Kokutou comes across a familiar sight: Shiki Ryougi standing by a railing amidst the falling snow, just as when he first met her four years ago. While the two talk of their past and shared experiences, Mikiya realizes that something is strange about Shiki; rather, this is not the woman he has come to know, but an entirely different entity that dwells within Shiki's body...  [Written by MAL Rewrite]";Kara no Kyoukai: Epilogue, The Garden of Sinners Epilogue, The Garden of Sinners: the Garden of Sinners;劇場版 空の境界 the Garden of sinners 終章
95;Ranpo Kitan: Game of Laplace;https://myanimelist.net/anime/28619/Ranpo_Kitan__Game_of_Laplace;https://cdn.myanimelist.net/resources/mxj_panel/2023/20230313192021_20230315_ec-kimetsu-world-tour.jpg;23 min. per ep.;Finished Airing;Jul 3, 2015 to Sep 18, 2015;11;TV;Original;['Mystery', 'Suspense'];['Detective', 'Gore', 'Psychological'];NOT_EXIST;['Aniplex', 'Dentsu', 'Fuji TV', 'Fujipacific Music', 'Kyoraku Industrial Holdings', 'Kansai Telecasting', 'Kobunsha'];Lerche;Funimation;['Takahashi, Rie', 'Sakurai, Takahiro', 'Yamashita, Daiki', 'Koyasu, Takehito', 'Fukuyama, Jun', 'Fujita, Saki', 'Konishi, Katsuyuki', 'Hikasa, Youko', 'Toyoguchi, Megumi', 'Nakahara, Mai'];[{'name': 'Higa, Yuuji', 'role': 'Producer'}, {'name': 'Matsumoto, Miho', 'role': 'Producer'}, {'name': 'Mori, Akitoshi', 'role': 'Producer'}, {'name': 'Kishi, Seiji', 'role': 'Director'}];6.58;#6178;R - 17+ (violence & profanity);330;#1735;114,241;['Crunchyroll', 'Funimation'];After what appears to be just another ordinary day, middle school student Yoshio Kobayashi wakes up in his classroom to make a terrifying discovery: his teacher has been mutilated, and Yoshio happens to be holding the weapon used to commit the crime.  Despite the initial shock of finding himself in this predicament, the curious and detached Yoshio can't help but be secretly thrilled about this attempt to frame him. His put-upon friend Souji Hashiba is turned into a willing accomplice, and together, they are determined to prove Yoshio's innocence. Additionally, Kogorou Akechi, a genius high school detective, has come to the scene of the crime in order to investigate the case and when Kogorou meets the young man found guilty, an intense mutual interest sparks between the two of them. Kobayashi wishes to enter Akechi's world of crime solving as his assistant, and Akechi is determined to see if the enthusiastic boy is up to the challenge.  Ranpo Kitan: Game of Laplace is a surreal mystery and horror anime that contains brutal and bizarre crimes, loosely based on stories written by Ranpo Edogawa, who is famous for his influence on Japanese fiction.  [Written by MAL Rewrite];NOT_EXIST;乱歩奇譚 Game of Laplace
